label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1090,0.215406,3.16815,3.16286,2.49982,1.37004,29.7722,340,14.0398,6.0958,8.30026,13.8452,14.2183,5.89968,6.32918,8.20388,8.41128
1091,0.0870318,4.7611,6.53498,2.93833,1.65276,38.1493,190,14.2461,6.07488,8.37472,14.1624,14.316,5.95688,6.19978,8.30358,8.45948
1092,0.130284,3.10471,2.72282,2.22615,1.46054,22.4977,115,15.3338,5.84596,8.67021,15.2101,15.4717,5.71538,5.99658,8.54498,8.82418
1093,1.00599,1.91397,1.64703,1.27963,0.790689,27.2568,396,15.8451,5.78999,8.72263,15.4584,16.2355,5.40248,6.19408,8.42988,9.01428
1094,0.0446545,4.89365,3.87714,2.40994,1.48188,15.6269,109,16.1037,7.45163,7.53414,16.0211,16.1754,7.38428,7.51498,7.45708,7.62718
1095,0.484316,3.04435,2.48656,2.24714,1.08812,31.2166,760,16.3953,7.32989,7.38037,16.0595,16.7143,7.14548,7.60768,7.10788,7.66588
1096,0.05327,3.62631,1.86245,3.18361,1.82569,11.3398,113,14.8147,9.32277,7.0522,14.7344,14.8703,9.24194,9.42288,6.96728,7.13628
1097,0.0545079,4.38675,2.33152,3.59406,1.95295,13.3304,110,14.8093,9.18438,6.94218,14.7282,14.8888,9.09709,9.28063,6.85298,7.01708
1098,0.0409238,4.83596,3.74241,3.28291,2.42185,20.3337,133,15.4991,9.30322,5.84521,15.4265,15.5667,9.23241,9.3691,5.74438,5.94248
1099,0.0566306,4.45686,3.94601,3.26177,1.87395,22.1578,140,15.6279,9.25089,5.86387,15.5515,15.7015,9.1737,9.31324,5.73538,5.97298
1100,0.0805565,3.57175,2.36259,2.26754,1.16098,12.2254,132,11.9273,4.38384,9.92885,11.8492,12.0213,4.28658,4.48658,9.82108,10.0326
1101,0.0525401,3.28049,3.53921,1.89373,0.938013,14.8008,92,12.0969,4.35297,9.837,12.0197,12.1848,4.29088,4.44038,9.77468,9.90578
1102,0.329216,2.86188,2.91747,2.14689,1.33301,47.8903,289,11.8965,3.59662,9.84599,11.7244,12.0459,3.35518,3.85418,9.60488,10.0787
1103,0.157511,2.70034,2.84136,1.86623,1.30462,27.7667,221,11.6817,3.71614,9.60154,11.5224,11.8803,3.54138,3.88128,9.45968,9.75748
1104,0.102594,1.77571,0.612522,1.50605,1.05956,4.08108,91,13.1356,4.34669,9.05717,13.0337,13.2637,4.21888,4.49368,8.91828,9.16708
1105,0.0702989,2.20969,0.934927,2.35152,1.02322,5.7169,176,13.0666,4.33515,8.86209,12.9711,13.1665,4.21308,4.41788,8.75718,8.93368
1106,0.235783,1.40311,0.597738,1.02724,0.767996,4.18131,139,12.8644,3.80294,9.14415,12.6442,13.0889,3.57368,4.01308,8.88408,9.34028
1107,0.214431,1.7687,1.04633,1.49567,0.887956,11.0869,184,12.6593,3.76272,8.79607,12.4795,12.8445,3.52858,3.96308,8.62228,8.94688
1108,0.131909,2.98292,3.39491,2.42224,1.27878,54.4643,297,11.0651,3.92623,8.11775,10.971,11.1622,3.75308,4.10768,8.02168,8.21708
1109,0.160444,2.79622,2.57798,2.15096,1.36496,23.3059,143,11.0822,4.05326,7.88352,10.9162,11.2687,3.87768,4.22138,7.71648,8.01958
1110,0.112908,5.15756,4.71216,3.42458,1.62224,27.129,275,10.7105,4.5626,7.70661,10.6126,10.8407,4.46128,4.68428,7.57888,7.84588
1111,0.676542,2.83499,2.34343,2.3208,1.22655,23.9403,715,10.5351,4.2819,7.49305,10.2247,10.8532,4.11058,4.47288,7.09158,7.88568
1112,0.138443,4.03397,3.67777,2.92011,1.77215,37.4853,300,9.2222,5.36585,7.699,9.11008,9.34388,5.18328,5.55358,7.61268,7.79368
1113,0.566934,3.88587,2.98632,3.07837,1.40959,39.4275,794,9.13544,5.54074,7.22829,8.9322,9.45143,5.34758,5.76188,6.78848,7.61778
1114,0.0783823,6.06007,7.36829,3.84539,1.73388,55.2303,158,17.3006,4.05156,10.4377,17.2192,17.3949,3.93078,4.17328,10.3478,10.5431
1115,0.179422,4.07382,2.77429,3.07203,1.94961,27.2379,300,17.4586,4.02562,10.2048,17.3281,17.5543,3.78038,4.24378,10.0836,10.3434
1116,0.161523,5.22981,3.94326,4.07318,2.04001,24.3813,263,18.4678,5.37655,9.24653,18.3764,18.5544,5.23948,5.54608,9.05498,9.45948
1117,0.0766142,3.92434,1.94565,3.07461,2.30078,10.3678,56,18.5699,5.44416,8.92617,18.3195,18.6957,5.32848,5.57718,8.73268,9.07548
1118,0.151153,5.40851,4.5498,3.40545,1.31468,40.505,244,19.9681,6.41417,6.81834,19.8327,20.0711,6.23148,6.58638,6.72258,6.94598
1119,0.412535,4.50723,3.36653,3.42173,1.49611,32.2109,577,20.0998,6.65564,6.56336,19.8435,20.3228,6.48478,6.81318,6.22898,6.87828
1120,0.0400162,3.56294,2.99089,2.2185,1.47233,27.3828,124,19.4201,10.831,7.4313,19.3373,19.5146,10.7718,10.9015,7.35198,7.51178
1121,0.055745,3.4198,1.58827,2.57117,1.67468,11.1837,140,19.4749,10.6982,7.34312,19.3858,19.5494,10.6226,10.7909,7.23008,7.44478
1122,0.45376,3.14502,3.26829,2.22223,1.32681,29.3716,639,20.0972,8.20545,5.87523,19.8436,20.3152,7.79888,8.51838,5.68578,6.10958
1123,0.327689,3.23258,2.86918,2.50811,1.54682,27.9298,301,20.0713,8.57591,5.73997,19.8206,20.3096,8.41065,8.7654,5.52378,5.97648
1124,0.112275,3.42421,3.05774,2.02814,1.28255,24.4878,264,19.037,11.5959,6.35197,18.9249,19.1829,11.4831,11.6969,6.18968,6.50568
1125,0.0713943,3.05945,2.02753,2.29243,1.38133,15.5329,237,19.1134,11.5023,6.16094,19.0153,19.3249,11.4175,11.6009,6.08818,6.27088
1126,0.180909,3.25258,1.98071,2.55318,1.56477,13.3234,383,18.5876,12.0923,5.89128,18.4604,18.7064,11.9152,12.269,5.74988,6.10418
1127,0.152308,3.71482,2.19544,3.55751,1.73454,17.3554,312,18.7246,11.9478,5.67947,18.5654,18.8881,11.7877,12.0867,5.56518,5.81688
1128,0.164526,4.84082,4.47183,3.24543,1.68071,24.5749,351,18.9345,10.2985,5.16529,18.8195,19.0771,10.102,10.4577,5.03408,5.31028
