label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1208,0.718029,2.49731,3.06712,1.66181,0.609068,45.5312,1235,9.84171,14.2556,5.33404,9.54706,10.1644,13.8952,14.8109,5.16588,5.54938
1209,0.144221,3.1698,3.13665,1.68354,0.771522,19.5834,100,9.93674,13.7426,5.15554,9.73976,10.1475,13.5674,13.9624,5.01308,5.28808
1210,0.115484,2.23413,1.89788,1.20235,0.781553,11.3117,235,11.2863,15.0333,5.13022,11.1699,11.4206,14.9264,15.1657,4.98178,5.24218
1211,0.515099,2.4505,2.40349,1.5637,0.620141,21.9036,721,11.1361,15.4135,5.06135,10.8353,11.4282,15.1165,15.6889,4.84388,5.29108
1212,0.0581434,1.95189,1.5518,1.31914,0.63582,8.30486,110,11.6982,15.3009,5.13548,11.6022,11.7756,15.2017,15.3968,5.06338,5.20458
1213,0.146299,1.17471,0.828137,0.834186,0.468209,5.56749,119,11.7471,15.3971,4.93195,11.5951,11.8823,15.2485,15.5549,4.79928,5.08158
1214,0.262629,2.61008,2.64153,1.44971,0.491253,22.2272,473,11.3253,14.2625,4.24321,11.1374,11.5222,14.0358,14.4856,4.03438,4.51718
1215,0.245235,3.39258,3.37253,1.90812,0.774219,22.2373,436,11.5627,14.3478,4.09562,11.4253,11.757,14.1495,14.5322,3.84358,4.30518
1216,0.0816088,2.75447,1.88663,2.339,0.760384,12.0671,71,11.7043,15.1827,4.19205,11.5444,11.8401,15.0267,15.2876,4.04108,4.34018
1217,0.255986,2.72141,2.61386,0.999514,0.391517,29.3984,125,11.4007,15.0084,4.03257,11.1683,11.6834,14.748,15.2675,3.86518,4.22568
1218,0.462721,1.89028,2.5496,0.974713,0.651643,32.9733,227,13.4381,13.0491,4.84888,13.152,13.7112,12.7945,13.2944,4.53778,5.14038
1219,0.179519,3.61226,3.06151,2.38873,0.797731,14.2265,161,13.194,13.0414,4.48365,13.0198,13.3867,12.8828,13.2108,4.30808,4.68758
1220,0.530848,3.17757,3.45691,1.72194,0.658776,32.1335,187,13.5084,13.9709,3.9659,13.2286,13.7857,13.6868,14.2822,3.71618,4.25138
1221,0.328943,2.93516,2.89348,1.08942,0.62294,17.9091,162,13.1159,14.284,3.89335,12.8834,13.4286,14.012,14.53,3.63988,4.11208
1222,0.665315,2.33279,1.55977,1.45128,0.812542,19.6054,219,18.2788,5.89071,9.09819,17.9984,18.5776,5.58814,6.18963,8.81998,9.36728
1223,0.424082,4.34803,5.07883,4.2263,0.737942,46.6416,683,18.6914,6.26536,8.80408,18.3206,19.1054,6.11754,6.39608,8.56238,9.04668
1224,0.0502245,5.02795,4.69736,3.64811,1.20013,24.6493,105,17.5557,6.13651,9.21823,17.4703,17.6609,6.05505,6.22144,9.14188,9.29548
1225,0.235659,4.18359,3.18238,5.91538,1.27425,30.5841,489,17.4652,5.88811,9.06565,17.2682,17.6782,5.66458,6.15088,8.95378,9.19798
1226,0.13793,7.80757,6.10593,8.06487,2.63348,36.6829,242,20.1679,6.51773,9.66478,20.0513,20.2679,6.41232,6.65025,9.50898,9.80458
1227,0.356252,5.18312,5.56859,4.46511,1.52276,70.6936,371,20.0173,6.29181,9.47405,19.814,20.2394,6.06224,6.51919,9.29948,9.66438
1228,0.0471765,4.67877,3.8986,5.32428,1.25658,18.2297,110,21.4925,9.68557,6.78575,21.4118,21.5626,9.60364,9.78625,6.69678,6.86388
1229,0.66323,3.47615,3.22237,3.2693,0.432945,22.6937,971,21.6299,9.45868,6.31071,21.2578,22.0008,9.16632,9.79899,5.88588,6.70398
1230,0.19502,4.15067,4.27098,4.36951,0.932935,36.5703,323,21.7314,10.5477,5.67749,21.5254,21.8925,10.3665,10.6994,5.52878,5.83878
1231,0.350711,4.5341,4.38801,3.99935,0.971402,28.7212,599,21.7447,10.8441,5.55654,21.5254,21.9859,10.6973,10.9756,5.24508,5.88148
1232,0.236454,3.74341,3.8661,3.87486,1.12881,25.2738,388,17.3829,13.0377,4.63679,17.2455,17.5173,12.7681,13.2671,4.43378,4.79748
