id,depo,distance,centroidX,centroidY,centroidZ
m18,1.27664,8.265160245,10.0442,15.3256,9.99231
m18,2.91625,4.596615402,9.93551,11.6106,13.1734
m18,0.307568,2.836118038,12.3409,9.77212,14.6874
m18,1.86582,6.074490703,9.05635,14.1071,12.0347
m18,1.10729,6.495434819,9.3184,10.8125,11.1444
m18,1.05833,9.209672149,6.62921,12.9956,8.71637
m18,1.5785,3.858025206,12.7519,12.0098,13.9702
m18,3.15,4.322160695,8.84783,12.1717,13.5318
m18,1.81006,5.672515785,8.18236,8.03787,11.5863
m18,1.09351,8.69363879,6.22137,10.8198,8.93141
m18,2.22149,1.976699019,11.2216,7.16886,15.1903
m18,0.757288,5.853333454,9.9966,9.17716,11.5609
m18,2.2448,5.67923764,8.67091,11.2966,12.0382
m18,1.53904,7.721382343,8.78159,13.0845,10.2278
m18,1.46567,7.347605654,7.16918,12.3048,10.4984
m18,1.50117,7.523224901,7.69917,13.7056,10.5176
m18,2.03429,5.506133897,7.69992,10.648,12.1234
m18,1.22291,5.780646757,10.4611,11.5607,11.9696
m18,3.10438,3.445054773,11.5363,12.2736,14.4268
m18,0.84763,4.885650127,10.5303,10.368,12.7051
m18,1.21215,5.954296813,10.8719,12.3091,11.899
m18,2.72214,3.245823908,11.0278,9.75114,14.2732
m18,0.661006,4.169796444,11.0883,8.16537,13.1163
m18,1.34417,7.833674063,8.25913,11.9131,9.95018
m18,1.89632,5.70901563,7.51938,11.5934,12.0522
m18,1.64454,8.29458608,8.26353,13.5475,9.71522
m18,2.05049,3.443202662,9.84652,6.4413,13.6093
m18,1.75658,7.215399813,8.60165,14.5788,10.9499
m18,3.38953,2.886003841,9.16041,10.7624,14.7828
m18,2.13157,5.228833783,8.52352,13.0794,12.7448
m18,0.843576,5.515658524,10.0935,9.62502,11.9649
m18,1.83213,4.157782566,9.33527,6.57156,12.907
m18,1.37145,7.253428761,6.87395,10.597,10.3532
m18,3.83837,3.708487803,9.99833,10.8456,13.9623
m18,1.52076,6.359158662,10.7535,13.8068,11.7016
m18,0.455836,9.338405317,5.69896,10.0296,8.16981
m18,1.3078,8.218748138,7.29688,13.7557,9.82303
m18,1.54448,8.215854348,8.01841,14.618,9.94619
m18,1.58831,4.266809766,12.192,4.34525,12.4774
m18,0.634499,7.429457781,8.42239,6.52449,9.59805
m18,0.73129,6.446118577,13.4156,6.51855,10.5807
m18,0.700673,6.246187289,11.7879,3.64474,10.3804
m18,0.636087,6.523175301,11.4453,9.95035,10.9907
m18,1.35932,3.022838556,13.6021,4.88849,13.8076
m18,0.602364,6.374582101,10.3791,4.128,10.3216
m18,0.912847,4.476628595,11.9858,8.22771,12.8135
m18,0.713606,6.896285229,10.0516,7.10464,10.2152
m18,1.30666,2.717395816,12.4557,6.01177,14.2767
m18,0.63369,7.192544096,11.2189,7.60677,9.98459
m18,1.38046,4.618389718,12.0895,6.7889,12.4672
m18,0.656316,6.671415366,11.5469,6.44155,10.3459
m18,0.699689,6.803760692,15.0669,5.52704,10.0765
m18,0.97347,5.347625988,10.7034,6.80304,11.7354
m18,0.672342,6.088113149,13.0384,2.95887,10.4409
m18,0.954899,4.928065017,14.8936,3.43127,11.6755
m18,0.824083,6.228582596,14.9248,4.15127,10.4636
m18,1.10724,5.232648506,11.7161,3.96726,11.4496
m18,0.59287,5.954045766,14.774,2.56777,10.5178
m18,0.841984,5.788249732,11.4653,10.0598,11.7483
m18,0.799061,6.972212969,9.80631,9.01757,10.4088
m18,0.557188,7.032094224,10.5752,5.56214,9.85948
m18,0.771949,5.880235493,11.0267,8.06649,11.3751
m18,0.661734,6.901445035,12.0288,8.20434,10.3613
m18,1.51081,3.752145756,11.9635,6.31202,13.275
m18,0.780585,6.392500331,13.7293,4.66065,10.3722
m18,0.411495,6.265343574,12.9882,8.6187,11.0603
m18,0.410345,7.183823029,9.12195,4.63556,9.57835
m18,1.65806,4.820631756,12.8263,5.54432,12.086
m18,1.31869,3.93806716,14.2549,3.92172,12.7457
m18,0.759958,7.474203564,8.87404,8.39947,9.81645
m18,0.843325,5.768552885,9.90511,5.68468,11.1541
m18,0.93172,5.479668567,13.4255,2.98989,11.059
m18,0.772976,5.839690927,16.5445,3.36973,10.743
m18,1.07151,4.921855853,10.7227,5.75055,12.0169
m18,0.589757,6.957715146,12.8571,7.74078,10.2375
m18,1.58568,4.971705635,13.7962,4.48814,11.7826
m18,0.959234,5.837046841,11.4489,5.5325,11.0605
m18,0.667575,6.067049702,9.56539,4.94874,10.7495
m18,0.647357,6.994833611,14.0664,8.00458,10.2349
m18,0.919173,5.734448297,13.7469,5.29426,11.1261
m18,0.759205,5.314358666,15.7642,3.20077,11.2512
m18,0.97449,5.493430518,10.859,4.89121,11.3182
m18,0.380809,7.366251206,13.0103,5.81121,9.55247
m18,1.68568,4.271127952,12.9515,5.9229,12.6941
m18,1.17166,3.262595599,12.0691,7.2607,13.903
m18,0.650086,4.028290296,15.1324,3.89124,12.6486
m18,0.517539,7.136486168,12.1821,9.37746,10.2891
m18,0.810561,6.146650833,15.7053,3.67451,10.4776
m18,0.466338,7.465691014,13.7005,6.76686,9.58551
m18,0.443003,6.13393005,13.6108,2.15607,10.2803
m18,0.29564,4.848437824,12.3502,9.51659,12.6191
m18,1.66827,6.844435672,12.7012,13.1887,11.1206
m18,0.776624,10.31066474,10.2212,14.7283,7.84197
m18,0.87049,8.677336783,9.62407,9.10913,8.70006
m18,0.656227,8.079160566,12.2755,10.0095,9.42606
m18,0.665902,10.17552568,10.9166,11.2669,7.4889
m18,0.969909,13.86958135,11.8543,12.5666,3.93979
m18,1.01721,9.791826079,8.28232,13.1284,8.14401
m18,1.25489,13.31583128,9.35801,15.1432,4.86723
m18,0.534573,9.134102875,12.7614,13.0888,8.79406
m18,1.16529,8.666264496,10.1219,13.7233,9.36109
m18,0.964817,7.801714511,10.3376,11.2242,9.8813
m18,1.20185,12.47561552,9.19778,12.7967,5.38511
m18,0.997091,11.57445908,6.01425,11.2886,6.08859
m18,0.592038,11.62213158,11.7021,13.0329,6.27555
m18,0.538972,16.29743017,9.20034,14.5678,1.77526
m18,1.01608,8.958293212,8.30081,9.30132,8.44597
m18,1.13364,11.47066233,8.46363,14.8766,6.69478
m18,0.582575,9.901315723,13.1344,12.3575,7.91539
m18,0.906047,8.52291263,11.4455,14.1331,9.56112
m18,2.46636,6.99017074,11.1367,12.9113,10.9373
m18,0.837092,9.090329802,11.004,9.66754,8.35909
m18,0.892137,13.37161437,5.73152,12.5902,4.45777
m18,0.57847,12.37815433,11.2808,14.5093,5.72109
m18,0.574576,8.196812382,11.28,8.04796,9.03249
m18,0.436002,16.54149704,11.1445,13.7766,1.41345
m18,0.62766,13.6695963,11.2996,14.3493,4.39426
m18,0.738991,10.77577655,5.63483,9.82681,6.68973
m18,0.756443,12.48578063,10.4116,11.7514,5.22508
m18,0.652006,9.559825153,6.23799,8.32664,7.70497
m18,0.93197,11.89159967,9.87629,15.1528,6.30592
m18,0.983293,9.681881639,6.26062,10.1798,7.84304
m18,1.45907,14.35005687,8.19101,14.4957,3.73368
m18,0.521172,10.98028079,12.179,13.8932,7.04418
m18,0.892349,9.012977212,9.45154,11.7571,8.73491
m18,1.26459,11.62773871,6.8831,13.3689,6.32653
m18,1.12331,10.96888897,7.61411,14.0996,7.09356
m18,1.08253,11.13521768,9.44403,13.1657,6.79035
m18,0.642636,15.68130879,12.1694,12.6679,2.12381
m18,1.18193,11.20589237,8.04038,11.5226,6.48992
m18,0.835245,12.38386409,12.6719,12.0519,5.36605
m18,1.25022,14.1755768,6.98064,13.6159,3.78812
m18,1.07095,10.43570752,6.50987,12.1566,7.36009
m18,1.61752,12.73912319,7.47814,14.4594,5.35681
m18,2.01058,5.666888562,12.8887,12.4014,12.1984
m18,1.00641,15.23290221,7.42789,14.178,2.79875
m18,1.07005,13.6602633,9.33468,13.444,4.27977
m18,1.13291,9.129640987,8.12983,11.877,8.63654
m18,0.897906,9.280918873,7.43594,8.85727,8.05918
m18,1.09664,4.952234617,13.6444,12.6178,12.9492
m18,1.00119,10.91003146,9.45132,11.6958,6.81043
m18,0.6904,12.15379035,12.9318,12.7082,5.69047
m18,0.890575,15.16301357,9.0503,14.3199,2.88623
m18,0.88806,10.5153823,8.25474,10.1457,6.99265
m18,0.670896,14.7957855,11.0566,14.4714,3.27461
m18,1.08748,9.521255274,7.4217,10.95,8.11166
m18,0.774285,14.79961111,9.70064,15.0805,3.35926
m18,0.652012,11.0571865,12.994,12.5106,6.76994
m18,0.517161,8.873267055,6.87103,7.07236,8.2202
m18,0.772022,10.70742326,9.32442,10.513,6.84846
m18,0.840401,12.42024847,11.5156,11.7175,5.28436
m18,0.960709,10.62079318,7.14437,10.0985,6.88167
m18,0.656194,8.357389981,9.05013,7.45415,8.79085
m18,0.883067,15.12627875,10.6073,13.2484,2.76921
m18,0.873361,14.20990586,10.2795,13.3231,3.70582
m18,1.5775,13.41863237,7.1058,14.1332,4.62528
m18,1.02997,12.33576754,8.00581,12.2005,5.44454
m18,0.58572,8.403443991,8.122,6.6166,8.62799
m18,1.13818,11.9655437,6.10364,12.7416,5.8984
m18,1.57371,11.5167698,8.30445,12.7881,6.35395
m18,0.467687,7.228367363,13.2506,10.8943,10.4082
m18,0.660395,8.529570815,12.3129,13.0048,9.39359
m18,0.702755,7.827310776,11.6434,11.219,9.85221
m18,0.565225,15.64050939,11.017,14.3396,2.40301
m18,1.03419,12.78899548,7.30772,12.3982,5.01605
m18,0.862335,14.93063673,11.9733,13.5372,3.0049
m18,1.47548,12.99936076,6.41123,13.3868,4.94476
m18,1.13444,9.86633652,8.46069,10.8582,7.74822
m18,0.790864,8.702792146,8.01605,7.75729,8.48677
m18,1.03739,9.978024897,9.47546,10.8948,7.63864
m18,1.39877,10.71101311,7.33013,12.0281,7.06236
m18,1.15082,12.55494681,6.60801,12.1407,5.21744
m18,0.833017,8.898153176,14.2821,8.08254,8.32332
m18,0.730525,11.86125364,13.5938,11.2897,5.78456
m18,0.889275,10.10334207,15.1445,9.58728,7.31678
m18,0.873484,8.010467602,13.6982,6.10505,8.942
m18,1.25518,8.909902132,17.1679,9.64244,8.52593
m18,1.03554,11.46654712,15.8694,11.2579,6.17432
m18,0.760544,8.52612614,13.9848,11.0299,9.11531
m18,1.35644,8.709493277,18.9087,9.38436,8.68858
m18,1.14994,9.646589183,16.0217,9.92568,7.8241
m18,0.518059,8.50388172,12.4681,7.13754,8.59169
m18,1.19891,7.654627224,14.3589,8.36019,9.61817
m18,0.867163,6.955324665,14.5552,9.39661,10.4702
m18,1.50579,6.780560565,16.0622,9.20092,10.6162
m18,1.13369,9.852164053,18.0019,10.4032,7.68004
m18,1.33554,7.504393081,17.6939,7.27579,9.61054
m18,0.807005,8.909606618,13.9626,9.83116,8.559
m18,1.37851,7.694499393,15.8043,9.87405,9.78865
m18,1.17218,8.195486817,20.1302,8.68203,9.10627
m18,1.50985,7.876686664,16.2811,7.9798,9.33657
m18,1.10053,7.740004587,16.3333,6.70492,9.29469
m18,1.82526,6.761143444,18.5453,8.67171,10.5564
m18,1.3627,6.882755819,19.4489,8.03114,10.3415
m18,1.10391,10.86098592,17.2085,11.0653,6.75614
m18,0.891103,7.794286263,15.2833,6.2129,9.17249
m18,1.01618,8.925645853,16.0737,8.30789,8.3239
m18,0.509962,6.366053006,19.6935,5.02182,10.4384
m18,0.819372,8.917231281,15.4977,10.8628,8.69386
m18,0.728182,10.63093972,13.2381,11.0844,6.99878
m18,0.801714,7.345044473,18.8647,7.19292,9.75753
m18,0.8254,12.54266733,15.7514,11.7278,5.15405
m18,0.856936,10.11319956,13.7331,10.0761,7.37848
m18,1.09197,10.23267935,15.8243,11.341,7.43221
m18,2.34865,7.060148111,17.0607,9.14684,10.3243
m18,2.1841,6.789212187,17.684,8.96164,10.5706
m18,0.821595,7.579734085,20.8734,7.83881,9.60776
m18,0.883827,7.029332845,20.8166,6.6387,9.99445
m18,0.904596,9.916685044,14.1448,11.4378,7.76821
m18,0.6456,9.624897724,12.8791,10.563,7.94193
m18,1.11352,6.207405092,20.3382,7.13689,10.8957
m18,0.475233,7.398384991,14.3107,11.0321,10.2539
m18,1.29907,8.353440284,17.5823,8.1879,8.88195
m18,0.984872,6.050963815,20.4522,6.14521,10.9136
m18,1.11156,6.253699294,19.8968,7.77644,10.94
m18,0.630776,6.702214379,19.6026,6.04146,10.2429
m18,0.703086,10.97707206,14.0106,10.3109,6.53864
m19,1.51968,9.810825288,19.7115,14.9396,9.33428
m19,0.513353,8.850436309,15.9079,14.7635,10.2532
m19,1.30479,11.70173533,19.2254,15.9825,7.46904
m19,0.709946,10.45902868,17.4421,13.2593,8.61346
m19,1.8638,10.52967485,18.0028,16.5221,8.64609
m19,0.52392,15.86223868,16.9212,17.2115,3.32114
m19,0.686529,13.29028277,18.5521,17.1141,5.90717
m19,1.7634,8.948553448,20.485,13.1555,10.1509
m19,0.494659,15.00413691,19.7102,16.487,4.18481
m19,1.20859,7.014842746,16.6782,14.3826,12.0857
m19,2.13356,7.341164382,18.2901,14.5408,11.7795
m19,1.11208,9.255301321,18.7064,11.2294,9.76906
m19,0.546028,10.59155233,15.7257,14.8657,8.51253
m19,0.40284,14.08487578,15.5078,14.4784,5.00375
m19,1.02141,6.717295398,18.3345,11.1547,12.3025
m19,0.503896,16.10607502,18.5664,17.1955,3.09256
m19,1.6444,11.14670007,20.7425,14.4594,7.99327
m19,1.34071,4.060059871,19.3883,9.83127,14.9315
m19,1.27769,9.172598878,21.0591,11.0311,9.86853
m19,1.05553,8.172773236,18.1743,10.8196,10.8347
m19,0.622369,11.9592783,17.2183,13.5003,7.11754
m19,1.66012,8.593314846,17.4854,15.8881,10.5594
m19,1.43378,4.800790556,18.4828,12.3149,14.2562
m19,1.20989,5.353612657,20.0358,9.15323,13.6232
m19,0.492595,12.91310666,17.9288,14.4562,6.19877
m19,1.3291,6.23637558,17.189,13.5069,12.8432
m19,1.33403,12.54457576,21.0404,14.0921,6.58655
m19,0.714012,12.0987014,16.1438,16.6512,7.06224
m19,1.12107,11.35389137,19.2883,13.2767,7.73647
m19,1.58592,7.387723943,20.774,10.4298,11.6335
m19,0.767437,12.78832588,20.2593,15.936,6.39048
m19,0.62394,12.58712198,15.7286,14.5202,6.50563
m19,1.7455,7.285381451,19.7058,12.6727,11.7929
m19,1.12861,10.20841252,16.5584,16.2695,8.94601
m19,1.35863,8.629691083,18.612,13.2299,10.4541
m19,1.63545,6.396466467,18.9368,13.0678,12.6867
m19,0.609283,11.39759391,21.6872,10.0012,7.61758
m19,0.474915,9.293796481,16.3285,12.6642,9.75068
m19,0.892854,8.047227924,16.6753,11.6341,10.9703
m19,0.404793,15.43395737,15.1305,15.6394,3.6852
m19,1.87708,9.038208078,18.3652,15.466,10.1101
m19,0.565856,13.25231213,18.9983,14.649,5.87549
m19,1.21144,12.20891311,20.0832,13.3515,6.89093
m19,0.430316,14.58720192,20.6767,15.8039,4.59077
m19,0.694497,14.82219017,18.2019,17.1872,4.37332
m19,0.566393,14.48299415,15.7494,15.813,4.64781
m19,0.418658,16.07660027,15.7669,17.4879,3.10384
m19,0.504001,14.26464092,17.9508,15.6417,4.88235
m19,1.14845,10.60485124,19.2762,11.6449,8.4368
m19,0.370872,15.89144806,14.9949,16.9026,3.26408
m19,0.518807,13.98037622,21.1274,15.0677,5.18015
m19,1.77057,4.904709061,19.3683,11.0397,14.1225
m19,1.08155,13.16704623,21.64,13.2663,5.94477
m19,0.76845,12.18685496,21.7083,11.3672,6.86912
m19,1.06933,5.500881887,17.5541,12.6545,13.557
m19,0.95904,9.17316981,17.4512,12.1084,9.86551
m19,2.07581,7.841561685,19.1715,14.8624,11.297
m19,0.980757,10.54581625,21.0138,10.5834,8.48076
m19,1.49911,10.29186348,21.0866,12.7872,8.80167
m19,0.708393,14.03968419,17.0008,17.3979,5.15096
m19,0.767585,12.53602502,17.1346,17.3334,6.65472
m19,0.854453,10.13438465,20.1835,9.68118,8.85732
m19,1.13154,3.790605368,18.5644,11.2727,15.2364
m19,0.621449,11.68362846,15.7553,14.1643,7.39915
m19,0.49529,13.3207517,16.7866,15.2749,5.80448
m19,0.967974,5.924374032,20.3277,8.30447,13.0295
m19,0.679035,11.75281071,16.0835,15.4761,7.37246
m19,1.01539,8.219407437,20.9348,8.52513,10.7458
m19,1.71972,7.670966406,20.6066,11.8027,11.3897
m19,1.17218,8.245085662,19.7514,9.59146,10.7407
m19,1.51855,5.84419992,20.2985,10.3929,13.1721
m19,0.728515,7.014879829,20.5891,7.90882,11.9291
m19,0.791552,13.70203008,21.7461,14.2403,5.43977
m19,0.609883,13.36351619,15.4958,15.891,5.76774
m19,0.729364,14.28996644,15.8108,17.3308,4.88707
m19,0.834262,9.995219604,21.3834,9.14232,8.99195
m19,1.06595,11.14034843,21.1374,11.5897,7.91732
m19,0.991679,11.41819357,20.0922,11.9362,7.63966
m19,0.965079,6.87664077,19.1594,9.86412,12.1123
m19,1.58486,8.169581584,19.6542,13.8903,10.9443
m19,0.946779,5.499923919,18.4246,10.67,13.5068
m19,0.832258,11.12486655,18.2256,11.9165,7.91455
m19,1.28532,11.34383156,21.4606,12.7244,7.7509
m19,0.806256,12.39840519,18.9893,13.4798,6.69465
m19,1.05865,9.358471069,21.1177,9.96867,9.65125
m19,1.31038,8.037351143,21.1447,9.58922,10.9619
m19,1.32531,9.107749983,20.1944,11.3818,9.9356
m19,1.77362,5.859582886,19.9594,11.8312,13.1966
m19,0.677441,13.40891458,16.0552,17.3273,5.77081
m19,1.60756,7.294935267,19.5568,10.9196,11.7293
m19,1.32462,9.9078471,19.4043,12.5102,9.16135
m19,0.630588,13.53787481,19.9217,14.6678,5.59925
m19,0.822135,12.95860744,21.8574,12.3046,6.12655
m19,0.837106,11.92105581,17.7287,17.0631,7.26761
m19,1.10548,7.029835291,20.6282,9.02476,11.948
m19,1.98869,6.67489599,20.4146,11.6056,12.3785
m19,0.534773,7.35819353,15.894,11.9425,11.6614
m19,0.980573,10.82312346,18.289,14.0572,8.28129
m19,0.814329,9.643291879,21.4165,8.19849,9.31605
m19,0.640345,11.65042759,17.7767,15.1707,7.48205
m19,1.00193,12.26362208,21.3683,12.4217,6.82068
m19,1.54212,9.490132903,21.1687,12.3583,9.59172
m19,0.554413,14.08773705,19.4893,15.3864,5.06651
m19,0.994972,9.380096832,17.3485,14.6298,9.73315
m19,0.956855,8.725929873,21.2137,7.97145,10.2251
m19,0.679102,8.488462018,20.6963,7.66823,10.4486
m19,0.601497,13.20815244,17.562,15.9901,5.94607
m19,1.47598,7.597214978,17.086,13.6338,11.4845
m19,1.42705,8.695462121,19.3126,12.3518,10.3687
m19,2.07515,6.891527409,10.1813,11.0782,12.0473
m19,5.13904,5.186071679,9.95389,9.51821,13.7046
m19,1.82483,7.6289209,9.8959,12.7215,11.3561
m19,2.9246,5.03736211,11.174,12.1828,13.9451
m19,2.34792,6.728362771,9.72159,8.44166,12.127
m19,1.00297,8.718273272,10.8046,15.9519,10.3719
m19,1.15508,7.692194204,11.4269,14.9959,11.3758
m19,2.2448,4.022653495,12.6055,6.45713,14.8023
m19,3.32546,2.972303084,12.6859,11.4544,16.0039
m19,1.69606,8.91046408,7.59433,12.6603,10.0499
m19,6.41125,3.68559662,10.9712,10.3305,15.24
m19,0.743598,5.826674253,13.8344,13.3779,13.2169
m19,1.62856,5.984796395,10.2144,13.7509,13.035
m19,2.82951,2.412437894,13.3943,10.139,16.5314
m19,2.12043,8.169047369,8.82737,12.8446,10.8091
m19,3.84867,5.960641803,10.7933,10.98,12.9816
m19,1.01019,9.337003726,8.43694,15.2027,9.70756
m19,1.3823,8.635841457,8.16393,13.9217,10.368
m19,3.19285,4.501269098,12.736,12.2123,14.4974
m19,5.62739,2.778437268,12.1936,9.81755,16.144
m19,1.35782,5.319688625,11.2998,6.9225,13.506
m19,3.4658,6.357899279,9.19912,10.0509,12.5409
m19,2.67407,7.343966368,9.17773,9.71974,11.5442
m19,4.31749,3.509248357,12.5118,7.62496,15.3501
m19,1.60989,9.231695832,7.33173,11.1424,9.68043
m19,1.92095,8.600886315,7.98764,10.1668,10.2886
m19,3.09646,7.43135123,8.42482,11.0756,11.4902
m19,2.19935,2.629349159,13.7597,7.5695,16.2408
m19,3.30047,2.246996344,13.4368,8.84819,16.6586
m19,1.424,7.145205823,9.4787,14.4333,11.8874
m19,1.48513,8.478311978,8.306,8.98695,10.3789
m19,1.34671,6.122761846,10.4072,7.11497,12.6997
m19,1.31827,8.145188751,9.66942,14.458,10.8895
m19,0.862889,5.812423224,13.1025,13.0112,13.2131
m19,3.7408,3.682949575,13.0755,9.30304,15.2321
m19,0.994401,7.486350117,12.0605,13.5178,11.5435
m19,1.32027,6.664097418,12.0712,14.2155,12.3872
m19,6.13726,3.101393515,12.0812,8.47453,15.7795
m19,7.58132,4.587250598,10.5876,9.6273,14.3131
m19,2.07753,7.688152317,8.83694,8.56473,11.1619
m19,1.16776,6.748159107,12.1022,12.4494,12.2504
m19,1.36873,5.7981508,11.7003,13.8422,13.2388
m19,1.18683,5.005897394,12.9081,13.0761,14.0201
m19,1.36733,6.828619523,10.7393,14.5768,12.2206
m19,0.691963,6.296121064,12.4335,11.3378,12.6725
m19,4.19014,4.203592056,11.5326,8.50231,14.6723
m19,2.09244,8.077381963,9.52508,11.1438,10.8565
m19,5.30859,3.612514104,12.4392,11.4213,15.36
m19,2.35946,6.094834736,9.59575,12.5997,12.8844
m19,2.24158,8.424701431,8.22825,11.3768,10.5035
m19,2.73821,6.468693235,10.8154,12.3627,12.515
m19,2.77821,4.528543587,11.1845,7.63145,14.3177
m19,1.42223,8.698999539,9.57,15.1793,10.3561
m19,2.80227,6.241970877,10.9433,9.60442,12.6603
m19,1.04246,9.521694388,9.63843,16.2895,9.56697
m19,7.03056,4.370872271,12.3962,10.8764,14.5845
m19,3.0604,5.766058928,9.55957,11.4103,13.1773
m19,1.3264,5.434627265,12.3227,9.15319,13.4678
m19,2.48377,5.247743481,12.4005,10.3287,13.6908
m19,0.383805,10.89465425,9.88068,17.0922,8.21975
m19,0.386044,5.430432968,13.0654,10.1078,13.5078
m19,9.06055,4.044544938,11.6499,10.4433,14.8908
m19,1.12397,6.934657376,9.82176,7.03304,11.8793
m19,4.18135,4.984859599,12.1521,9.40491,13.9237
m19,1.84632,4.190262739,13.4413,10.794,14.7728
m19,5.87623,4.382493082,12.0752,9.44742,14.5269
m19,5.06218,5.38016245,10.7122,8.8543,13.4978
m19,4.27834,4.261157417,10.6136,8.42739,14.6036
m19,2.60073,4.766863366,11.7033,8.09926,14.0983
m19,0.784589,7.39147415,11.9785,9.74759,11.5245
m19,0.582585,8.270938979,12.9256,9.9533,10.6599
m19,1.1169,7.871648094,10.7919,8.80613,11.0044
m19,0.949513,6.337430835,13.6539,4.62161,12.4414
m19,1.13038,7.958393046,10.9562,6.16356,10.8399
m19,0.698395,9.631698928,12.7354,4.58385,9.13551
m19,0.875976,9.110474019,9.01121,8.40904,9.73588
m19,0.622694,9.20353833,15.3256,4.08999,9.57403
m19,0.710767,9.752728971,9.86761,6.39682,9.04118
m19,0.93983,9.11934038,14.5967,6.32633,9.71835
m19,1.43805,7.052877618,11.4487,6.49308,11.7605
m19,0.945946,9.13018734,14.8932,7.78014,9.75398
m19,0.476874,7.554502421,14.9057,4.11207,11.2205
m19,1.39981,7.221779241,11.9635,4.93756,11.5498
m19,0.511199,7.316436425,13.7095,9.33237,11.6038
m19,0.82013,9.056849784,13.0862,7.52197,9.80219
m19,1.21808,5.209485758,12.7921,5.77139,13.5961
m19,0.619481,9.206961413,10.8529,8.53414,9.66085
m19,0.556935,9.903274525,11.0446,5.39691,8.8719
m19,1.07019,7.070228352,13.0371,6.62136,11.7623
m19,0.775899,8.901993823,11.7405,7.59255,9.94627
m19,0.891264,6.290125488,12.7408,8.42313,12.594
m19,0.934391,7.876830096,13.2644,5.90524,10.936
m19,0.897111,8.681288135,10.6508,5.84689,10.1042
m19,0.893717,9.369319374,12.9994,5.77709,9.43637
m19,0.870333,8.538177847,12.2355,4.78528,10.2308
m19,1.39151,6.816353791,11.797,7.83282,12.0407
m19,0.564531,9.221896007,16.8425,4.4621,9.58145
m19,1.25304,5.559804797,12.3822,7.45246,13.2921
m19,0.894472,9.472426928,11.6794,6.53164,9.34313
m19,0.822957,8.12858032,13.8488,7.54627,10.739
m19,0.47567,9.890560561,8.50593,8.36752,8.94929
m19,1.16514,8.02421992,10.1473,7.80172,10.8154
m19,0.998441,9.1605534,15.6193,5.33946,9.65736
m19,0.794602,8.523342327,14.4682,9.07884,10.396
m19,1.37869,6.056725738,12.0883,6.17944,12.7539
m19,0.893007,8.75135466,9.65205,7.30748,10.0683
m19,0.801339,7.967346512,13.3208,4.3262,10.7986
m19,0.76717,8.796310776,14.099,4.20773,9.97317
m19,0.922823,9.331015913,14.6202,5.1884,9.47265
m19,0.676894,7.86329087,14.3005,5.16766,10.9374
m19,0.688382,8.779490145,15.1149,9.13355,10.1476
m19,1.44623,6.225348921,12.4418,5.08635,12.5558
m19,0.318709,9.971352697,13.3622,14.6362,9.10337
m19,0.660746,11.60243601,11.6501,12.5752,7.39313
m19,0.813535,9.125334347,11.2058,11.9777,9.84925
m19,0.395095,12.87470146,12.813,14.9136,6.20161
m19,0.830409,10.00107101,9.29005,10.6589,8.91504
m19,0.532865,14.09872582,11.5023,13.5611,4.92376
m19,0.833007,10.57210589,9.15592,8.82537,8.28741
m19,0.689767,11.03556721,7.4907,9.38797,7.82455
m19,0.630986,12.57442354,11.183,16.3414,6.52917
m19,1.1778,12.1581798,8.53653,12.059,6.79161
m19,0.804713,13.88733142,6.96271,14.3048,5.11382
m19,0.871004,11.81657532,10.1468,11.9242,7.14486
m19,0.735311,8.290956402,14.0681,14.5494,10.7888
m19,0.509713,9.982251089,13.2571,11.4705,8.99646
m19,1.19235,10.45382095,8.55925,12.899,8.52224
m19,0.356885,16.7103844,10.1323,16.3228,2.38047
m19,0.291184,17.80170524,11.2838,15.7224,1.28169
m19,0.733767,9.813238868,11.1626,15.4733,9.26548
m19,0.642859,8.550898425,13.231,11.0682,10.4162
m19,0.575407,15.48036623,7.58277,16.199,3.58281
m19,0.837806,12.12647171,6.65679,11.252,6.781
m19,0.633515,9.695644494,12.3592,9.93538,9.22849
m19,0.402779,13.71344474,13.333,14.292,5.34881
m19,0.454633,16.260084,8.83433,16.5653,2.82576
m19,0.575769,10.90283672,11.6934,10.5732,8.03342
m19,1.45541,8.018951665,12.6783,13.6948,11.0219
m19,0.536928,15.16263232,13.1031,14.5897,3.90562
m19,1.48007,12.42621659,9.16192,16.0508,6.64925
m19,0.777524,11.22985442,11.006,16.0971,7.86537
m19,0.748816,14.46915756,6.807,15.2861,4.55965
m19,0.849177,12.78689994,6.39969,12.4302,6.15312
m19,1.12372,6.782774359,14.3076,13.9249,12.2813
m19,0.897427,13.55558149,9.33568,16.6017,5.53753
m19,0.362785,11.62759078,13.6074,14.5038,7.4447
m19,0.755671,12.65809263,10.125,13.6763,6.35529
m19,0.903043,9.647319892,9.714,12.647,9.33271
m19,0.981079,9.068844066,11.5695,14.2747,9.9782
m19,0.468217,16.94102742,12.6056,14.6428,2.12314
m19,1.28142,12.08041753,7.20362,13.8558,6.91048
m19,0.385791,14.09295948,11.7736,15.9634,5.00423
m19,1.44645,11.60223426,8.21298,14.9149,7.43041
m19,0.366484,11.34424158,12.3474,15.6197,7.74953
m19,0.865651,13.38139067,8.91053,13.6844,5.62017
m19,0.581738,13.8554826,10.4165,16.9387,5.25801
m19,0.604605,14.05318096,10.0915,13.9537,4.96751
m19,0.546169,10.0534875,12.1267,8.47611,8.82444
m19,0.811147,13.39838623,6.33388,13.3218,5.56745
